0.0, 0.0 
-0.00504075656349412, -0.00456384115968435 
-0.00902326539639181, -0.012767256354534469 
-0.012181780350884241, -0.024352678777064176 
-0.01457924765116142, -0.03854469720093374 
-0.016307737286345547, -0.05462300848677488 
-0.017473428271318814, -0.07197343721391332 
-0.01818670910387199, -0.09009308942431302 
-0.01855906742611746, -0.10859081684393261 
-0.018702096642973287, -0.12718690770244484 
-0.018730837558475377, -0.14571752016838344 
0.0, 0.0 
-0.0014373051265826053, -0.003725680861954961 
-0.002913116981966807, -0.01207841518532015 
-0.00403989127593285, -0.02380913880597131 
-0.004886309494195218, -0.03813322965765782 
-0.005499317856623387, -0.054326179329672035 
-0.005919059306348284, -0.07177257043531891 
-0.006183564137662967, -0.0899692217365113 
-0.006330119884984775, -0.10852504724840098 
-0.00639527214182356, -0.12716109547296223 
-0.006412431798240026, -0.14571010564198147 
0.0, 0.0 
0.0015321846575152287, -0.0037027651476356227 
0.002822420314906232, -0.011974216457657061 
0.003818985873725589, -0.023728359948381128 
0.004577750179247109, -0.03806974540291058 
0.00512390702677068, -0.054274981428460406 
0.005490681336785874, -0.07173202584396239 
0.005714369897465765, -0.08993885123224708 
0.005831851402425481, -0.10850455761070461 
0.005879463921384387, -0.12714998316414836 
0.005891363669008776, -0.1457086815766019 
0.0, 0.0 
0.004735526469339765, -0.004363691370383255 
0.008821771795781364, -0.01250388524626847 
0.011957681482394344, -0.02412547713916402 
0.014291984049224382, -0.038358546403357174 
0.015958846669038462, -0.05447058720604067 
0.01707256557124548, -0.071852154133526 
0.0177451169881917, -0.09000227844611432 
0.0180883469109403, -0.1085303478894816 
0.01821452428973469, -0.12715736237960595 
0.018237210153558392, -0.14571833571783405 
